timestamp,equipment_id,equipment_type,vibration_rms,vibration_peak,kurtosis,crest_factor,current_a,bearing_temp,pressure_out,flow_rate,rpm,degradation,fault_type,failure_flag
2025-01-01 09:00:00,FLOT-005,flotation,1.761,5.518,2.695,3.115,48.929,43.804,5.009,100.937,1480.655,0.0,normal,0
2025-01-01 10:00:00,FLOT-005,flotation,2.1,5.984,3.023,3.151,49.302,44.778,4.782,101.993,1474.336,0.0,normal,0
2025-01-01 11:00:00,FLOT-005,flotation,2.033,6.599,2.915,3.012,49.134,45.957,5.12,96.459,1480.954,0.0,normal,0
2025-01-01 12:00:00,FLOT-005,flotation,1.962,6.288,2.836,3.04,48.858,44.131,5.095,98.462,1474.06,0.0,normal,0
2025-01-01 13:00:00,FLOT-005,flotation,1.912,5.975,2.918,3.078,52.07,43.824,5.06,102.196,1483.036,0.0,normal,0
2025-01-01 14:00:00,FLOT-005,flotation,2.027,6.604,3.092,2.897,51.543,43.624,4.724,103.004,1478.961,0.0,normal,0
2025-01-01 15:00:00,FLOT-005,flotation,2.031,6.148,3.036,2.951,49.442,45.589,5.0,100.861,1484.276,0.0,normal,0
2025-01-01 16:00:00,FLOT-005,flotation,2.072,6.302,3.077,3.018,49.965,43.842,5.089,102.297,1487.168,0.0,normal,0
2025-01-01 17:00:00,FLOT-005,flotation,1.834,6.15,3.045,3.203,49.692,45.439,5.038,100.911,1471.323,0.0,normal,0
2025-01-01 18:00:00,FLOT-005,flotation,1.735,6.216,2.908,2.88,48.487,44.738,5.021,101.926,1477.694,0.0,normal,0
2025-01-01 19:00:00,FLOT-005,flotation,1.863,6.245,3.078,3.164,50.509,44.384,5.09,100.29,1473.953,0.0,normal,0
2025-01-01 20:00:00,FLOT-005,flotation,1.797,6.52,3.059,2.981,50.613,44.201,5.014,100.96,1490.791,0.0,normal,0
2025-01-01 21:00:00,FLOT-005,flotation,1.79,6.572,2.988,2.997,47.9,45.165,5.12,97.556,1477.798,0.0,normal,0
2025-01-01 22:00:00,FLOT-005,flotation,2.235,5.82,3.006,3.122,50.95,44.397,5.016,101.444,1473.424,0.0,normal,0
2025-01-01 23:00:00,FLOT-005,flotation,1.66,6.142,3.079,3.202,49.827,44.996,5.008,97.495,1491.202,0.0,normal,0
2025-01-02 00:00:00,FLOT-005,flotation,2.07,6.508,2.925,3.042,50.086,45.321,5.089,101.442,1476.37,0.0,normal,0
2025-01-02 01:00:00,FLOT-005,flotation,2.136,5.947,3.109,3.116,52.733,45.49,4.96,99.122,1471.891,0.0,normal,0
2025-01-02 02:00:00,FLOT-005,flotation,2.148,5.476,3.057,2.908,51.732,45.747,4.89,100.74,1474.208,0.0,normal,0
2025-01-02 03:00:00,FLOT-005,flotation,2.042,5.637,3.0,2.947,49.752,45.132,5.0,98.094,1480.716,0.0,normal,0
2025-01-02 04:00:00,FLOT-005,flotation,2.198,5.664,3.153,2.865,50.065,44.16,5.059,98.993,1480.229,0.0,normal,0
2025-01-02 05:00:00,FLOT-005,flotation,2.268,5.817,2.871,2.948,49.865,45.373,5.093,100.736,1475.82,0.0,normal,0
2025-01-02 06:00:00,FLOT-005,flotation,1.955,5.702,2.954,3.057,49.43,45.525,5.093,101.509,1477.575,0.0,normal,0
2025-01-02 07:00:00,FLOT-005,flotation,2.067,6.412,2.932,3.021,48.74,44.855,4.993,102.188,1480.265,0.0,normal,0
2025-01-02 08:00:00,FLOT-005,flotation,2.191,5.889,3.036,3.173,50.838,44.77,4.983,97.7,1486.62,0.0,normal,0
2025-01-02 09:00:00,FLOT-005,flotation,1.871,6.504,3.118,3.205,51.774,46.98,4.941,96.998,1481.666,0.0,normal,0
2025-01-02 10:00:00,FLOT-005,flotation,1.963,5.548,2.902,2.986,51.564,43.966,5.025,98.049,1477.184,0.0,normal,0
2025-01-02 11:00:00,FLOT-005,flotation,1.906,5.859,3.331,2.932,50.877,45.395,4.836,97.869,1478.858,0.0,normal,0
2025-01-02 12:00:00,FLOT-005,flotation,2.069,6.042,2.934,3.116,48.021,45.837,5.002,103.134,1483.849,0.0,normal,0
2025-01-02 13:00:00,FLOT-005,flotation,1.715,6.324,3.036,3.126,49.099,44.727,5.285,102.68,1488.4,0.0,normal,0
2025-01-02 14:00:00,FLOT-005,flotation,2.215,6.457,3.0,3.044,50.695,44.865,4.85,98.007,1474.477,0.0,normal,0
2025-01-02 15:00:00,FLOT-005,flotation,2.08,5.785,3.005,3.071,51.646,44.679,5.016,103.421,1485.571,0.0,normal,0
2025-01-02 16:00:00,FLOT-005,flotation,2.088,6.397,2.921,3.055,49.812,45.0,5.038,102.561,1478.436,0.0,normal,0
2025-01-02 17:00:00,FLOT-005,flotation,1.646,5.327,3.107,2.901,50.435,45.72,5.051,96.741,1471.879,0.0,normal,0
2025-01-02 18:00:00,FLOT-005,flotation,1.844,6.349,2.915,2.878,51.374,44.841,4.903,97.94,1470.889,0.0,normal,0
2025-01-02 19:00:00,FLOT-005,flotation,2.224,5.464,2.823,2.995,50.604,47.488,5.052,96.681,1486.671,0.0,normal,0
2025-01-02 20:00:00,FLOT-005,flotation,1.973,6.179,2.888,2.98,51.164,44.638,4.947,99.827,1487.267,0.0,normal,0
2025-01-02 21:00:00,FLOT-005,flotation,1.741,6.452,3.145,3.028,48.195,46.102,4.857,100.035,1477.155,0.0,normal,0
2025-01-02 22:00:00,FLOT-005,flotation,2.033,6.355,3.125,2.987,49.977,45.435,5.095,100.031,1478.939,0.0,normal,0
2025-01-02 23:00:00,FLOT-005,flotation,2.102,5.344,2.799,2.83,52.369,45.087,5.066,95.947,1471.088,0.0,normal,0
2025-01-03 00:00:00,FLOT-005,flotation,2.08,5.821,3.081,2.789,50.85,46.177,4.903,97.146,1483.81,0.0,normal,0
2025-01-03 01:00:00,FLOT-005,flotation,1.977,6.287,2.802,3.074,51.34,43.72,4.946,100.52,1479.858,0.0,normal,0
2025-01-03 02:00:00,FLOT-005,flotation,2.17,6.275,2.997,2.934,49.696,45.34,4.942,101.244,1472.239,0.0,normal,0
2025-01-03 03:00:00,FLOT-005,flotation,1.895,6.11,2.879,2.977,49.739,44.427,4.836,95.96,1481.024,0.0,normal,0
2025-01-03 04:00:00,FLOT-005,flotation,2.081,5.119,3.089,2.944,51.346,44.651,5.076,97.438,1473.053,0.0,normal,0
2025-01-03 05:00:00,FLOT-005,flotation,2.02,6.479,3.055,2.909,49.73,44.614,5.08,102.045,1482.787,0.0,normal,0
2025-01-03 06:00:00,FLOT-005,flotation,1.98,6.551,3.098,2.906,49.483,44.229,4.967,97.551,1474.586,0.0,normal,0
2025-01-03 07:00:00,FLOT-005,flotation,1.943,6.065,2.97,3.102,49.133,43.678,4.997,99.971,1481.685,0.0,normal,0
2025-01-03 08:00:00,FLOT-005,flotation,1.948,6.091,2.981,2.976,50.357,45.311,5.011,97.361,1476.735,0.0,normal,0
2025-01-03 09:00:00,FLOT-005,flotation,2.005,6.201,2.85,3.063,47.904,44.947,5.024,101.663,1468.172,0.0,normal,0
2025-01-03 10:00:00,FLOT-005,flotation,1.956,6.584,2.897,3.077,50.4,44.76,4.865,95.966,1484.981,0.0,normal,0
2025-01-03 11:00:00,FLOT-005,flotation,2.11,6.1,3.095,3.032,49.915,45.607,5.049,99.391,1485.255,0.0,normal,0
2025-01-03 12:00:00,FLOT-005,flotation,1.92,5.924,3.037,3.08,50.268,45.362,4.882,101.881,1477.391,0.0,normal,0
2025-01-03 13:00:00,FLOT-005,flotation,2.235,6.153,3.01,3.001,47.399,44.787,5.068,101.22,1481.372,0.0,normal,0
2025-01-03 14:00:00,FLOT-005,flotation,1.913,5.996,3.126,3.136,51.634,47.441,4.894,99.072,1482.191,0.0,normal,0
2025-01-03 15:00:00,FLOT-005,flotation,2.138,6.0,2.87,3.082,52.02,45.814,4.87,98.603,1482.352,0.0,normal,0
2025-01-03 16:00:00,FLOT-005,flotation,2.144,5.294,3.072,3.096,51.583,46.956,4.997,99.534,1488.628,0.0,normal,0
2025-01-03 17:00:00,FLOT-005,flotation,2.025,6.209,2.882,2.906,50.255,44.668,4.995,97.421,1482.084,0.0,normal,0
2025-01-03 18:00:00,FLOT-005,flotation,2.012,6.469,3.148,3.026,51.188,45.2,5.01,99.8,1478.212,0.0,normal,0
2025-01-03 19:00:00,FLOT-005,flotation,1.891,6.408,3.054,2.816,51.194,44.009,4.911,99.834,1482.14,0.0,normal,0
2025-01-03 20:00:00,FLOT-005,flotation,1.922,6.38,3.096,3.14,50.348,44.736,5.02,99.164,1477.85,0.0,normal,0
2025-01-03 21:00:00,FLOT-005,flotation,2.033,5.979,2.93,2.938,51.034,44.533,5.03,102.001,1474.672,0.0,normal,0
2025-01-03 22:00:00,FLOT-005,flotation,1.993,6.058,3.218,2.952,52.338,47.396,5.117,97.859,1486.099,0.0,normal,0
2025-01-03 23:00:00,FLOT-005,flotation,2.177,6.477,3.2,2.863,51.154,44.446,5.019,96.591,1482.671,0.0,normal,0
2025-01-04 00:00:00,FLOT-005,flotation,1.932,6.347,3.043,2.996,48.78,44.813,4.94,98.949,1470.692,0.0,normal,0
2025-01-04 01:00:00,FLOT-005,flotation,1.941,6.595,3.118,2.973,51.462,43.837,4.865,100.248,1476.582,0.0,normal,0
2025-01-04 02:00:00,FLOT-005,flotation,1.75,5.731,2.97,3.182,49.491,45.427,4.847,99.787,1483.788,0.0,normal,0
2025-01-04 03:00:00,FLOT-005,flotation,2.097,5.728,2.873,3.086,49.871,44.28,5.032,99.698,1472.181,0.0,normal,0
2025-01-04 04:00:00,FLOT-005,flotation,2.083,5.867,3.08,2.949,50.925,45.735,5.079,97.747,1476.235,0.0,normal,0
2025-01-04 05:00:00,FLOT-005,flotation,2.147,5.623,2.908,2.833,50.369,43.569,4.911,98.035,1493.308,0.0,normal,0
2025-01-04 06:00:00,FLOT-005,flotation,2.155,5.471,3.131,2.772,52.833,44.903,5.026,99.023,1478.345,0.0,normal,0
2025-01-04 07:00:00,FLOT-005,flotation,2.118,6.187,3.105,2.897,50.299,43.523,4.983,98.866,1485.413,0.0,normal,0
2025-01-04 08:00:00,FLOT-005,flotation,2.125,6.16,3.024,2.867,51.498,44.608,5.072,102.196,1487.502,0.0,normal,0
2025-01-04 09:00:00,FLOT-005,flotation,2.092,6.098,3.018,3.035,50.199,44.77,5.087,100.528,1475.458,0.0,normal,0
2025-01-04 10:00:00,FLOT-005,flotation,2.115,6.141,3.099,2.986,51.06,44.521,4.773,98.935,1481.332,0.0,normal,0
2025-01-04 11:00:00,FLOT-005,flotation,1.724,5.415,3.027,3.002,49.925,44.6,5.103,102.19,1490.294,0.0,normal,0
2025-01-04 12:00:00,FLOT-005,flotation,1.835,5.808,2.96,2.905,49.544,45.777,5.025,100.893,1482.298,0.0,normal,0
2025-01-04 13:00:00,FLOT-005,flotation,1.811,5.883,2.849,3.015,51.758,46.74,4.947,97.285,1491.828,0.0,normal,0
2025-01-04 14:00:00,FLOT-005,flotation,2.191,6.019,3.096,2.858,48.946,45.271,4.95,93.517,1476.816,0.0,normal,0
2025-01-04 15:00:00,FLOT-005,flotation,1.883,5.416,3.037,2.991,49.234,44.312,5.003,97.348,1488.985,0.0,normal,0
2025-01-04 16:00:00,FLOT-005,flotation,1.907,5.629,3.276,3.083,48.087,45.051,4.95,101.19,1480.083,0.0,normal,0
2025-01-04 17:00:00,FLOT-005,flotation,2.001,5.825,2.99,2.963,50.631,44.717,4.906,101.783,1478.363,0.0,normal,0
2025-01-04 18:00:00,FLOT-005,flotation,1.813,6.423,3.03,3.044,50.862,45.712,4.929,96.68,1483.2,0.0,normal,0
2025-01-04 19:00:00,FLOT-005,flotation,2.057,6.105,3.033,2.802,51.209,45.23,4.896,101.317,1479.443,0.0,normal,0
2025-01-04 20:00:00,FLOT-005,flotation,1.68,6.409,3.065,2.794,49.219,43.738,5.135,101.241,1479.577,0.0,normal,0
2025-01-04 21:00:00,FLOT-005,flotation,1.823,5.951,2.903,3.033,50.291,45.878,5.006,102.79,1482.426,0.0,normal,0
2025-01-04 22:00:00,FLOT-005,flotation,2.03,6.0,2.992,3.105,49.703,45.773,5.225,101.901,1470.961,0.0,normal,0
2025-01-04 23:00:00,FLOT-005,flotation,1.814,6.2,3.083,2.976,49.223,46.196,5.037,102.704,1476.007,0.0,normal,0
2025-01-05 00:00:00,FLOT-005,flotation,2.195,5.929,2.967,3.215,50.099,44.587,5.059,100.977,1483.613,0.0,normal,0
2025-01-05 01:00:00,FLOT-005,flotation,2.007,5.75,3.079,2.856,50.71,45.241,4.894,100.91,1484.958,0.0,normal,0
2025-01-05 02:00:00,FLOT-005,flotation,2.17,5.404,3.01,2.932,50.215,44.052,4.978,99.325,1481.786,0.0,normal,0
2025-01-05 03:00:00,FLOT-005,flotation,2.054,5.761,3.04,3.014,50.273,44.959,5.007,101.641,1481.379,0.0,normal,0
2025-01-05 04:00:00,FLOT-005,flotation,1.998,6.334,3.115,3.046,48.523,45.318,4.936,97.335,1482.012,0.0,normal,0
2025-01-05 05:00:00,FLOT-005,flotation,1.851,6.504,2.977,2.942,52.031,44.491,4.954,99.723,1484.789,0.0,normal,0
2025-01-05 06:00:00,FLOT-005,flotation,2.139,5.691,2.855,2.894,49.143,45.274,5.042,101.08,1472.869,0.0,normal,0
2025-01-05 07:00:00,FLOT-005,flotation,2.066,5.307,2.973,3.062,50.892,45.134,5.044,102.816,1477.453,0.0,normal,0
2025-01-05 08:00:00,FLOT-005,flotation,2.313,6.371,2.917,3.013,49.268,44.64,4.866,99.044,1479.628,0.0,normal,0
2025-01-05 09:00:00,FLOT-005,flotation,2.124,6.028,2.787,2.966,50.338,46.118,5.028,101.933,1480.979,0.0,normal,0
2025-01-05 10:00:00,FLOT-005,flotation,1.94,5.461,2.989,3.05,48.728,44.812,5.055,99.606,1469.452,0.0,normal,0
2025-01-05 11:00:00,FLOT-005,flotation,2.043,4.756,3.02,2.986,49.07,45.106,4.941,101.974,1473.713,0.0,normal,0
2025-01-05 12:00:00,FLOT-005,flotation,2.063,5.615,3.102,2.986,49.058,43.826,4.931,98.397,1479.917,0.0,normal,0
2025-01-05 13:00:00,FLOT-005,flotation,2.174,5.815,2.886,2.982,50.281,45.415,5.044,101.452,1485.066,0.0,normal,0
2025-01-05 14:00:00,FLOT-005,flotation,2.198,5.539,3.009,2.918,50.883,44.618,4.743,99.809,1477.905,0.0,normal,0
2025-01-05 15:00:00,FLOT-005,flotation,1.976,6.277,3.113,2.908,51.363,45.766,5.0,97.63,1476.666,0.0,normal,0
2025-01-05 16:00:00,FLOT-005,flotation,1.818,5.675,2.943,2.947,49.383,43.951,5.163,99.693,1482.643,0.0,normal,0
2025-01-05 17:00:00,FLOT-005,flotation,1.722,6.005,3.054,3.003,49.686,45.345,4.74,102.643,1478.36,0.0,normal,0
2025-01-05 18:00:00,FLOT-005,flotation,1.829,6.949,3.16,2.813,50.243,43.254,5.082,97.962,1484.404,0.0,normal,0
2025-01-05 19:00:00,FLOT-005,flotation,1.911,6.047,2.814,3.094,50.147,45.493,5.054,97.031,1478.893,0.0,normal,0
2025-01-05 20:00:00,FLOT-005,flotation,2.226,5.954,3.027,3.002,50.169,44.86,4.856,100.797,1474.424,0.0,normal,0
2025-01-05 21:00:00,FLOT-005,flotation,2.228,5.963,3.116,2.893,50.261,45.319,5.052,96.644,1487.103,0.0,normal,0
2025-01-05 22:00:00,FLOT-005,flotation,2.144,6.268,2.965,3.162,50.399,44.52,5.1,103.127,1486.186,0.0,normal,0
2025-01-05 23:00:00,FLOT-005,flotation,2.185,6.218,3.139,3.004,49.974,44.241,4.882,103.076,1475.223,0.0,normal,0
2025-01-06 00:00:00,FLOT-005,flotation,1.894,5.599,3.063,2.866,50.359,44.653,4.929,102.077,1481.977,0.0,normal,0
2025-01-06 01:00:00,FLOT-005,flotation,1.773,5.836,3.177,3.157,50.583,45.159,5.003,99.978,1478.351,0.0,normal,0
2025-01-06 02:00:00,FLOT-005,flotation,1.851,5.733,3.058,3.135,51.192,45.476,5.098,103.329,1483.056,0.001,normal,0
2025-01-06 03:00:00,FLOT-005,flotation,1.698,5.887,3.185,2.909,51.48,45.269,4.946,102.691,1475.551,0.001,normal,0
2025-01-06 04:00:00,FLOT-005,flotation,1.837,6.731,3.03,2.968,48.107,44.291,4.996,98.935,1484.249,0.002,normal,0
2025-01-06 05:00:00,FLOT-005,flotation,1.931,6.247,2.863,2.954,50.406,46.527,4.934,102.878,1485.819,0.003,normal,0
2025-01-06 06:00:00,FLOT-005,flotation,2.034,5.968,2.937,2.811,49.197,45.342,5.002,98.177,1475.056,0.003,normal,0
2025-01-06 07:00:00,FLOT-005,flotation,2.031,6.498,3.102,3.032,48.781,44.6,5.105,99.606,1480.073,0.004,normal,0
2025-01-06 08:00:00,FLOT-005,flotation,1.91,6.075,3.1,3.085,49.597,45.46,5.011,96.413,1485.75,0.005,normal,0
2025-01-06 09:00:00,FLOT-005,flotation,2.102,5.345,2.969,3.066,49.694,45.351,4.964,100.292,1474.594,0.007,normal,0
2025-01-06 10:00:00,FLOT-005,flotation,1.919,6.666,3.18,3.003,49.837,45.033,4.997,99.411,1476.182,0.008,normal,0
2025-01-06 11:00:00,FLOT-005,flotation,2.025,5.937,2.965,3.094,50.126,44.969,4.92,99.096,1482.755,0.009,normal,0
2025-01-06 12:00:00,FLOT-005,flotation,1.86,5.098,3.046,2.886,49.915,46.022,4.901,99.669,1478.558,0.011,normal,0
2025-01-06 13:00:00,FLOT-005,flotation,2.194,5.36,3.043,3.182,52.548,46.65,5.12,98.841,1471.395,0.012,normal,0
2025-01-06 14:00:00,FLOT-005,flotation,2.037,6.451,2.867,2.923,48.128,43.673,5.164,100.083,1477.575,0.014,normal,0
2025-01-06 15:00:00,FLOT-005,flotation,2.14,5.367,2.989,2.934,51.264,46.323,4.821,102.567,1487.809,0.015,normal,0
2025-01-06 16:00:00,FLOT-005,flotation,1.86,6.54,3.238,2.942,50.646,45.393,5.058,97.876,1489.287,0.017,normal,0
2025-01-06 17:00:00,FLOT-005,flotation,2.074,6.032,2.908,2.935,50.545,45.606,5.086,101.725,1475.678,0.019,normal,0
2025-01-06 18:00:00,FLOT-005,flotation,2.138,6.286,3.063,2.981,48.308,46.54,4.879,100.43,1474.184,0.021,normal,0
2025-01-06 19:00:00,FLOT-005,flotation,1.75,5.897,2.885,2.977,51.865,43.378,4.953,100.748,1476.342,0.023,normal,0
2025-01-06 20:00:00,FLOT-005,flotation,2.237,6.209,2.907,3.013,49.48,46.198,4.942,99.939,1487.52,0.025,normal,0
2025-01-06 21:00:00,FLOT-005,flotation,1.88,6.127,2.859,2.918,51.079,46.618,5.19,98.565,1482.595,0.027,normal,0
2025-01-06 22:00:00,FLOT-005,flotation,2.104,5.985,3.094,3.017,52.847,45.089,5.165,100.89,1485.574,0.029,normal,0
2025-01-06 23:00:00,FLOT-005,flotation,2.347,5.574,2.913,2.891,50.411,44.574,4.908,101.038,1483.113,0.031,normal,0
2025-01-07 00:00:00,FLOT-005,flotation,2.227,6.143,3.127,3.073,51.4,47.052,4.854,98.399,1471.384,0.034,normal,0
2025-01-07 01:00:00,FLOT-005,flotation,1.867,5.273,2.947,3.072,52.289,44.388,5.077,97.323,1473.094,0.036,normal,0
2025-01-07 02:00:00,FLOT-005,flotation,2.069,6.373,3.013,2.999,48.947,46.181,5.054,100.171,1474.21,0.038,normal,0
2025-01-07 03:00:00,FLOT-005,flotation,2.287,6.079,3.041,2.935,49.405,46.72,5.124,101.509,1474.931,0.041,normal,0
2025-01-07 04:00:00,FLOT-005,flotation,1.986,6.186,2.838,3.031,51.772,46.276,4.894,102.01,1473.995,0.044,normal,0
2025-01-07 05:00:00,FLOT-005,flotation,2.062,4.953,3.02,2.911,52.434,46.468,5.072,102.407,1474.418,0.046,normal,0
2025-01-07 06:00:00,FLOT-005,flotation,2.064,5.55,3.035,3.003,49.991,45.864,4.927,100.743,1480.268,0.049,normal,0
2025-01-07 07:00:00,FLOT-005,flotation,2.215,5.798,3.114,2.985,51.996,46.507,5.062,99.474,1477.578,0.052,normal,0
2025-01-07 08:00:00,FLOT-005,flotation,1.906,6.269,2.904,3.263,53.791,45.632,4.996,99.996,1482.829,0.055,normal,0
2025-01-07 09:00:00,FLOT-005,flotation,2.237,5.623,2.918,2.877,53.11,45.8,5.19,97.514,1477.816,0.057,normal,0
2025-01-07 10:00:00,FLOT-005,flotation,2.057,7.019,3.066,2.733,53.191,46.356,5.045,98.635,1472.998,0.06,normal,0
2025-01-07 11:00:00,FLOT-005,flotation,2.157,5.895,3.141,2.936,53.288,45.162,4.969,99.894,1477.141,0.063,normal,0
2025-01-07 12:00:00,FLOT-005,flotation,2.132,5.594,2.941,2.828,53.423,46.923,5.014,99.467,1468.458,0.066,normal,0
2025-01-07 13:00:00,FLOT-005,flotation,2.264,5.925,2.876,2.927,53.433,44.546,4.99,100.184,1464.267,0.07,normal,0
2025-01-07 14:00:00,FLOT-005,flotation,2.179,5.62,2.968,2.87,53.278,46.891,4.885,97.25,1478.851,0.073,normal,0
2025-01-07 15:00:00,FLOT-005,flotation,2.406,5.526,2.899,2.91,52.898,47.038,5.192,97.697,1480.531,0.076,normal,0
2025-01-07 16:00:00,FLOT-005,flotation,2.347,6.404,3.04,2.894,52.962,46.109,5.16,101.551,1475.602,0.079,normal,0
2025-01-07 17:00:00,FLOT-005,flotation,2.087,6.205,2.892,3.096,52.964,45.832,4.982,98.333,1473.083,0.083,normal,0
2025-01-07 18:00:00,FLOT-005,flotation,2.42,6.206,3.097,2.995,51.56,46.568,5.07,98.648,1468.124,0.086,normal,0
2025-01-07 19:00:00,FLOT-005,flotation,2.272,6.511,3.021,3.108,54.908,47.483,5.205,100.19,1480.46,0.09,normal,0
2025-01-07 20:00:00,FLOT-005,flotation,2.258,6.195,3.1,3.004,52.216,47.325,5.124,98.138,1476.875,0.093,normal,0
2025-01-07 21:00:00,FLOT-005,flotation,2.369,5.573,2.758,3.093,52.172,46.239,4.969,102.213,1475.653,0.097,normal,0
2025-01-07 22:00:00,FLOT-005,flotation,2.095,6.283,2.824,2.97,53.562,47.293,4.991,97.486,1473.954,0.1,normal,0
2025-01-07 23:00:00,FLOT-005,flotation,2.053,5.549,3.129,3.159,54.626,47.499,4.828,100.003,1471.408,0.104,normal,0
2025-01-08 00:00:00,FLOT-005,flotation,2.273,5.809,2.928,3.047,54.893,47.548,5.077,98.503,1467.964,0.108,normal,0
2025-01-08 01:00:00,FLOT-005,flotation,2.188,5.982,2.853,2.922,55.05,46.667,5.124,100.312,1474.565,0.112,normal,0
2025-01-08 02:00:00,FLOT-005,flotation,2.6,5.941,2.98,3.062,54.612,47.666,5.125,99.005,1470.377,0.116,normal,0
2025-01-08 03:00:00,FLOT-005,flotation,2.184,5.284,3.024,3.003,53.47,48.362,5.07,99.953,1470.714,0.119,normal,0
2025-01-08 04:00:00,FLOT-005,flotation,2.315,5.613,2.984,2.98,54.369,48.145,5.035,102.443,1481.184,0.123,normal,0
2025-01-08 05:00:00,FLOT-005,flotation,2.347,5.991,3.047,3.01,53.681,48.133,4.9,98.625,1472.113,0.127,normal,0
2025-01-08 06:00:00,FLOT-005,flotation,2.514,5.756,3.033,3.075,52.995,49.208,5.032,98.608,1459.844,0.132,normal,0
2025-01-08 07:00:00,FLOT-005,flotation,2.19,6.451,3.028,2.788,53.293,48.119,4.937,99.368,1469.183,0.136,normal,0
2025-01-08 08:00:00,FLOT-005,flotation,2.108,6.519,3.135,2.965,54.988,47.403,5.053,102.948,1466.601,0.14,normal,0
2025-01-08 09:00:00,FLOT-005,flotation,2.569,5.552,2.999,3.068,56.563,47.499,4.924,99.821,1470.658,0.144,normal,0
2025-01-08 10:00:00,FLOT-005,flotation,2.383,6.024,2.996,3.025,55.699,48.405,5.052,102.468,1463.974,0.148,normal,0
2025-01-08 11:00:00,FLOT-005,flotation,2.503,6.633,3.08,2.887,54.846,47.21,5.132,99.646,1473.004,0.153,normal,0
2025-01-08 12:00:00,FLOT-005,flotation,2.521,5.946,3.055,2.763,54.995,48.208,5.038,102.379,1469.092,0.157,normal,0
2025-01-08 13:00:00,FLOT-005,flotation,2.558,5.837,2.91,3.17,53.208,48.926,5.033,100.815,1467.927,0.162,normal,0
2025-01-08 14:00:00,FLOT-005,flotation,2.359,6.344,2.991,2.981,54.66,49.591,5.091,101.109,1470.783,0.166,normal,0
2025-01-08 15:00:00,FLOT-005,flotation,2.329,5.89,3.044,3.151,56.846,47.519,5.177,97.128,1469.379,0.171,normal,0
2025-01-08 16:00:00,FLOT-005,flotation,2.139,6.508,2.941,3.079,54.276,48.934,4.989,96.832,1468.813,0.175,normal,0
2025-01-08 17:00:00,FLOT-005,flotation,2.3,5.762,2.946,2.921,55.118,48.903,5.052,102.14,1468.086,0.18,normal,0
2025-01-08 18:00:00,FLOT-005,flotation,2.471,5.81,2.861,2.75,55.647,49.091,5.151,102.116,1468.824,0.185,normal,0
2025-01-08 19:00:00,FLOT-005,flotation,2.368,6.316,2.712,2.954,57.281,49.279,5.067,104.843,1470.356,0.189,normal,0
2025-01-08 20:00:00,FLOT-005,flotation,2.314,6.04,2.963,2.996,58.175,49.246,4.8,97.028,1469.442,0.194,normal,0
2025-01-08 21:00:00,FLOT-005,flotation,2.505,6.043,3.013,3.045,57.023,50.491,4.928,100.972,1473.696,0.199,normal,0
2025-01-08 22:00:00,FLOT-005,flotation,2.711,5.236,2.89,2.889,56.312,50.481,5.075,97.952,1465.034,0.204,normal,0
2025-01-08 23:00:00,FLOT-005,flotation,2.514,5.859,3.138,3.018,57.333,51.309,4.96,98.519,1468.661,0.209,normal,0
2025-01-09 00:00:00,FLOT-005,flotation,2.365,6.346,2.895,3.018,59.769,49.696,5.144,98.996,1479.401,0.214,normal,0
2025-01-09 01:00:00,FLOT-005,flotation,2.738,5.687,3.091,3.099,56.253,49.487,5.186,100.765,1466.663,0.219,normal,0
2025-01-09 02:00:00,FLOT-005,flotation,2.444,6.28,3.042,2.969,58.246,49.153,4.941,98.672,1466.551,0.224,normal,0
2025-01-09 03:00:00,FLOT-005,flotation,2.795,6.107,3.218,3.044,58.017,49.625,4.897,100.067,1459.937,0.229,normal,0
2025-01-09 04:00:00,FLOT-005,flotation,2.546,5.92,3.054,3.029,56.514,50.726,4.964,101.664,1462.376,0.234,normal,0
2025-01-09 05:00:00,FLOT-005,flotation,2.614,6.543,2.855,3.088,60.058,50.964,4.958,102.256,1465.096,0.24,normal,0
2025-01-09 06:00:00,FLOT-005,flotation,2.846,5.864,3.105,2.918,59.227,50.926,5.154,101.385,1467.978,0.245,normal,0
2025-01-09 07:00:00,FLOT-005,flotation,2.423,5.892,3.17,2.693,57.008,49.972,4.896,100.904,1468.237,0.25,overload,0
2025-01-09 08:00:00,FLOT-005,flotation,2.481,5.916,2.823,2.976,57.104,50.094,5.074,99.717,1466.3,0.256,overload,0
2025-01-09 09:00:00,FLOT-005,flotation,2.603,6.032,3.064,2.977,58.182,52.306,5.139,98.862,1468.363,0.261,overload,0
2025-01-09 10:00:00,FLOT-005,flotation,2.645,6.307,3.086,2.884,59.278,50.196,5.082,101.078,1459.018,0.266,overload,0
2025-01-09 11:00:00,FLOT-005,flotation,3.076,5.411,2.979,2.849,58.738,52.116,5.044,97.898,1466.128,0.272,overload,0
2025-01-09 12:00:00,FLOT-005,flotation,2.561,6.347,2.758,2.943,60.307,51.429,4.984,100.238,1463.416,0.278,overload,0
2025-01-09 13:00:00,FLOT-005,flotation,2.512,6.027,2.97,2.989,60.281,50.643,5.185,97.849,1463.637,0.283,overload,0
2025-01-09 14:00:00,FLOT-005,flotation,2.582,6.222,2.942,3.01,59.77,50.406,4.975,99.917,1460.861,0.289,overload,0
